speaker,gender,school,speechStyle,segment,previous_segment,following_segment,word,segment_duration,word_duration,start_point_segment,end_point_segment,start_point_word,end_point_word,extraction_param,intensity_mean,pitch_mean,f1,f2
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,f,n,s3:fIN,0.12,0.69,6.26,6.38,6,6.69,2,75.40695326,116.3655554,441.1850989,2230.623868
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,f,n,s3:fIN,0.12,0.69,6.26,6.38,6,6.69,3,75.40695326,116.3655554,386.8024258,2301.803215
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,f,n,s3:fIN,0.12,0.69,6.26,6.38,6,6.69,4,75.40695326,116.3655554,364.3434806,1382.293606
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,f,n,s3:fIN,0.12,0.69,6.26,6.38,6,6.69,5,75.40695326,116.3655554,330.0298829,1293.428764
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,n,{nd,0.04,0.61,6.69,6.73,6.69,7.3,1,69.64890586,104.1199406,438.1301129,2063.116397
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,n,{nd,0.04,0.61,6.69,6.73,6.69,7.3,2,69.64890586,104.1199406,436.9686904,2070.011575
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,n,{nd,0.04,0.61,6.69,6.73,6.69,7.3,3,69.64890586,104.1199406,422.8523741,2030.708427
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,n,{nd,0.04,0.61,6.69,6.73,6.69,7.3,4,69.64890586,104.1199406,393.7125466,1300.260434
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,n,n,{nd,0.04,0.61,6.69,6.73,6.69,7.3,5,69.64890586,104.1199406,370.6074701,1921.278954
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,r,r\@l{ksIN,0.09,1.06,7.3,7.39,7.3,8.36,1,73.46356419,114.3115935,745.2169103,1950.407174
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,r,r\@l{ksIN,0.09,1.06,7.3,7.39,7.3,8.36,2,73.46356419,114.3115935,664.6641812,1475.477391
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,r,r\@l{ksIN,0.09,1.06,7.3,7.39,7.3,8.36,3,73.46356419,114.3115935,627.6353772,1826.618191
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,r,r\@l{ksIN,0.09,1.06,7.3,7.39,7.3,8.36,4,73.46356419,114.3115935,527.8184041,1978.655573
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,r,r\@l{ksIN,0.09,1.06,7.3,7.39,7.3,8.36,5,73.46356419,114.3115935,287.2718205,1830.675536
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,l,r\@l{ksIN,0.03,1.06,7.52,7.55,7.3,8.36,1,73.53693272,105.9118706,512.3395093,1418.344098
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,l,r\@l{ksIN,0.03,1.06,7.52,7.55,7.3,8.36,2,73.53693272,105.9118706,494.2711071,1387.329199
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,l,r\@l{ksIN,0.03,1.06,7.52,7.55,7.3,8.36,3,73.53693272,105.9118706,480.1313211,1393.061816
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,l,r\@l{ksIN,0.03,1.06,7.52,7.55,7.3,8.36,4,73.53693272,105.9118706,474.7848117,1406.428686
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,r,l,r\@l{ksIN,0.03,1.06,7.52,7.55,7.3,8.36,5,73.53693272,105.9118706,462.9021935,1400.933321
4130,Male,ChristianBrothersStMarysCathedral,Phrase,TRAP,l,k,r\@l{ksIN,0.14,1.06,7.61,7.75,7.3,8.36,1,74.06594633,111.7596121,625.7629188,1610.907841
4130,Male,ChristianBrothersStMarysCathedral,Phrase,TRAP,l,k,r\@l{ksIN,0.14,1.06,7.61,7.75,7.3,8.36,2,74.06594633,111.7596121,672.8918623,1793.128699
4130,Male,ChristianBrothersStMarysCathedral,Phrase,TRAP,l,k,r\@l{ksIN,0.14,1.06,7.61,7.75,7.3,8.36,3,74.06594633,111.7596121,630.8496707,1955.814455
4130,Male,ChristianBrothersStMarysCathedral,Phrase,TRAP,l,k,r\@l{ksIN,0.14,1.06,7.61,7.75,7.3,8.36,4,74.06594633,111.7596121,547.4152198,2068.531101
4130,Male,ChristianBrothersStMarysCathedral,Phrase,TRAP,l,k,r\@l{ksIN,0.14,1.06,7.61,7.75,7.3,8.36,5,74.06594633,111.7596121,483.2743562,2001.068897
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.06,1.06,7.81,7.87,7.3,8.36,1,67.77422554,112.0349045,509.196499,2135.694985
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.06,1.06,7.81,7.87,7.3,8.36,2,67.77422554,112.0349045,688.5936218,2238.206244
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.06,1.06,7.81,7.87,7.3,8.36,3,67.77422554,112.0349045,489.5135817,2287.600304
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.06,1.06,7.81,7.87,7.3,8.36,4,67.77422554,112.0349045,432.0187841,2177.362759
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,s,n,r\@l{ksIN,0.06,1.06,7.81,7.87,7.3,8.36,5,67.77422554,112.0349045,382.7008264,2152.699039
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.05,0.13,8.36,8.41,8.36,8.49,1,62.10336791,103.4788789,531.8935148,1435.518998
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.05,0.13,8.36,8.41,8.36,8.49,2,62.10336791,103.4788789,591.6207252,1999.037668
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.05,0.13,8.36,8.41,8.36,8.49,3,62.10336791,103.4788789,353.3049871,2232.536436
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.05,0.13,8.36,8.41,8.36,8.49,4,62.10336791,103.4788789,418.7148262,2137.524006
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,n,In,0.05,0.13,8.36,8.41,8.36,8.49,5,62.10336791,103.4788789,400.1278377,2004.937211
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,s,D@,0.11,0.14,8.52,8.63,8.49,8.63,1,65.65371409,103.8821959,382.5712492,1686.12315
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,s,D@,0.11,0.14,8.52,8.63,8.49,8.63,2,65.65371409,103.8821959,426.8705091,1754.18509
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,s,D@,0.11,0.14,8.52,8.63,8.49,8.63,3,65.65371409,103.8821959,407.8930009,1811.195796
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,s,D@,0.11,0.14,8.52,8.63,8.49,8.63,4,65.65371409,103.8821959,291.8278082,1871.526058
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,s,D@,0.11,0.14,8.52,8.63,8.49,8.63,5,65.65371409,103.8821959,431.2169392,1876.40508
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.15,0.89,8.66,8.81,8.63,9.52,1,71.28340144,110.7657909,402.2967659,1822.112958
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.15,0.89,8.66,8.81,8.63,9.52,2,71.28340144,110.7657909,502.9332301,1733.340513
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.15,0.89,8.66,8.81,8.63,9.52,3,71.28340144,110.7657909,691.9703553,1718.957896
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.15,0.89,8.66,8.81,8.63,9.52,4,71.28340144,110.7657909,679.9300747,1562.678405
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,s,n,s6n,0.15,0.89,8.66,8.81,8.63,9.52,5,71.28340144,110.7657909,603.5025679,1257.317475
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.39,0.55,0.07,0.46,0.04,0.59,1,58.11662438,101.48843,322.4312018,1592.376126
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.39,0.55,0.07,0.46,0.04,0.59,2,58.11662438,101.48843,317.7780607,1683.817073
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.39,0.55,0.07,0.46,0.04,0.59,3,58.11662438,101.48843,614.3033828,1603.278662
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.39,0.55,0.07,0.46,0.04,0.59,4,58.11662438,101.48843,819.2358685,1806.876554
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,D,@,D@,0.39,0.55,0.07,0.46,0.04,0.59,5,58.11662438,101.48843,360.1594226,1425.220499
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.13,0.55,0.46,0.59,0.04,0.59,1,60.7138718,0,435.9909914,1703.570809
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.13,0.55,0.46,0.59,0.04,0.59,2,60.7138718,0,416.1507871,1661.973957
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.13,0.55,0.46,0.59,0.04,0.59,3,60.7138718,0,442.2266377,1679.637756
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.13,0.55,0.46,0.59,0.04,0.59,4,60.7138718,0,360.1089627,1620.180453
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,p,D@,0.13,0.55,0.46,0.59,0.04,0.59,5,60.7138718,0,322.2058677,1610.519824
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.23,0.68,0.66,0.89,0.59,1.27,1,78.03793884,154.4220274,496.1065955,1395.25603
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.23,0.68,0.66,0.89,0.59,1.27,2,78.03793884,154.4220274,681.8193628,1573.834413
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.23,0.68,0.66,0.89,0.59,1.27,3,78.03793884,154.4220274,631.2429738,1781.117699
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.23,0.68,0.66,0.89,0.59,1.27,4,78.03793884,154.4220274,558.6511347,2185.158736
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,l,n,pl{In,0.23,0.68,0.66,0.89,0.59,1.27,5,78.03793884,154.4220274,386.1913864,1332.804657
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.38,0.47,1.36,1.74,1.27,1.74,1,76.32414902,137.8982698,452.7476251,1608.691917
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.38,0.47,1.36,1.74,1.27,1.74,2,76.32414902,137.8982698,432.4895175,1661.41137
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.38,0.47,1.36,1.74,1.27,1.74,3,76.32414902,137.8982698,377.9133903,1553.942909
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.38,0.47,1.36,1.74,1.27,1.74,4,76.32414902,137.8982698,405.2680876,1370.838131
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOOSE,l,d,fl}:,0.38,0.47,1.36,1.74,1.27,1.74,5,76.32414902,137.8982698,431.9591426,1752.73722
4130,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,@,d{On,0.04,1.01,1.77,1.81,1.74,2.75,1,64.58795417,111.3171813,359.0018792,1466.031617
4130,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,@,d{On,0.04,1.01,1.77,1.81,1.74,2.75,2,64.58795417,111.3171813,324.255016,1618.815341
4130,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,@,d{On,0.04,1.01,1.77,1.81,1.74,2.75,3,64.58795417,111.3171813,307.0494204,1788.275163
4130,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,@,d{On,0.04,1.01,1.77,1.81,1.74,2.75,4,64.58795417,111.3171813,314.9048959,2047.434178
4130,Male,ChristianBrothersStMarysCathedral,Phrase,MOUTH,d,@,d{On,0.04,1.01,1.77,1.81,1.74,2.75,5,64.58795417,111.3171813,345.8329708,1725.563752
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,{O,n,d{On,0.91,1.01,1.81,2.72,1.74,2.75,1,57.37568862,102.706055,412.7829516,1537.795228
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,{O,n,d{On,0.91,1.01,1.81,2.72,1.74,2.75,2,57.37568862,102.706055,430.5502991,1671.152746
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,{O,n,d{On,0.91,1.01,1.81,2.72,1.74,2.75,3,57.37568862,102.706055,415.0213704,1705.637031
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,{O,n,d{On,0.91,1.01,1.81,2.72,1.74,2.75,4,57.37568862,102.706055,382.6099103,1726.656676
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,{O,n,d{On,0.91,1.01,1.81,2.72,1.74,2.75,5,57.37568862,102.706055,582.6108781,1882.120594
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.07,0.12,2.8,2.87,2.75,2.87,1,77.57057986,124.0504394,571.829099,1568.819942
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.07,0.12,2.8,2.87,2.75,2.87,2,77.57057986,124.0504394,658.5166915,1641.263669
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.07,0.12,2.8,2.87,2.75,2.87,3,77.57057986,124.0504394,656.3951777,1639.347098
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.07,0.12,2.8,2.87,2.75,2.87,4,77.57057986,124.0504394,668.3218716,1633.937104
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,l,@},l@},0.07,0.12,2.8,2.87,2.75,2.87,5,77.57057986,124.0504394,641.0019408,1599.44512
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.42,0.48,2.87,3.29,2.87,3.35,1,77.72612798,122.7156704,642.3467881,1572.350645
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.42,0.48,2.87,3.29,2.87,3.35,2,77.72612798,122.7156704,557.2768033,1402.793201
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.42,0.48,2.87,3.29,2.87,3.35,3,77.72612798,122.7156704,651.9573564,1581.418886
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.42,0.48,2.87,3.29,2.87,3.35,4,77.72612798,122.7156704,515.7088123,1655.01351
4130,Male,ChristianBrothersStMarysCathedral,Phrase,GOAT,@},v,@}v@,0.42,0.48,2.87,3.29,2.87,3.35,5,77.72612798,122.7156704,483.0375259,1502.679749
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,@,@}v@,0.03,0.48,3.32,3.35,2.87,3.35,1,71.02121514,117.4259684,553.0263552,1537.844322
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,@,@}v@,0.03,0.48,3.32,3.35,2.87,3.35,2,71.02121514,117.4259684,540.5508982,1535.125146
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,@,@}v@,0.03,0.48,3.32,3.35,2.87,3.35,3,71.02121514,117.4259684,503.0312737,1570.106055
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,@,@}v@,0.03,0.48,3.32,3.35,2.87,3.35,4,71.02121514,117.4259684,467.4209402,1588.712218
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,v,@,@}v@,0.03,0.48,3.32,3.35,2.87,3.35,5,71.02121514,117.4259684,457.9655149,1615.802523
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,r,D@,0.03,0.03,3.35,3.38,3.35,3.38,1,75.254246,117.8168181,462.2317186,1099.243563
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,r,D@,0.03,0.03,3.35,3.38,3.35,3.38,2,75.254246,117.8168181,461.3301977,1249.322892
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,r,D@,0.03,0.03,3.35,3.38,3.35,3.38,3,75.254246,117.8168181,460.2731097,1650.426046
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,r,D@,0.03,0.03,3.35,3.38,3.35,3.38,4,75.254246,117.8168181,460.516742,1655.646799
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,@,r,D@,0.03,0.03,3.35,3.38,3.35,3.38,5,75.254246,117.8168181,462.9767541,1645.106574
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.1,0.5,3.46,3.56,3.38,3.88,1,76.33107088,116.6888173,460.2371279,1325.943374
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.1,0.5,3.46,3.56,3.38,3.88,2,76.33107088,116.6888173,632.6046331,1357.593863
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.1,0.5,3.46,3.56,3.38,3.88,3,76.33107088,116.6888173,704.697369,1415.392691
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.1,0.5,3.46,3.56,3.38,3.88,4,76.33107088,116.6888173,713.9753431,1469.052319
4130,Male,ChristianBrothersStMarysCathedral,Phrase,STRUT,r,n,r\6nw{I,0.1,0.5,3.46,3.56,3.38,3.88,5,76.33107088,116.6888173,714.7206994,1682.236229
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.19,0.5,3.69,3.88,3.38,3.88,1,75.09023722,97.6437091,460.3548827,1201.035932
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.19,0.5,3.69,3.88,3.38,3.88,2,75.09023722,97.6437091,665.8897887,1368.794891
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.19,0.5,3.69,3.88,3.38,3.88,3,75.09023722,97.6437091,695.3971809,1686.471389
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.19,0.5,3.69,3.88,3.38,3.88,4,75.09023722,97.6437091,628.9835533,1937.433315
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FACE,w,e,r\6nw{I,0.19,0.5,3.69,3.88,3.38,3.88,5,75.09023722,97.6437091,494.302782,1785.539986
4130,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.06,0.48,3.88,3.94,3.88,4.36,1,68.07020914,99.45314418,310.6104314,1694.70042
4130,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.06,0.48,3.88,3.94,3.88,4.36,2,68.07020914,99.45314418,417.0784277,1699.445888
4130,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.06,0.48,3.88,3.94,3.88,4.36,3,68.07020914,99.45314418,578.6607925,1951.436276
4130,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.06,0.48,3.88,3.94,3.88,4.36,4,68.07020914,99.45314418,490.70978,1520.827315
4130,Male,ChristianBrothersStMarysCathedral,Phrase,DRESS,{I,n,Den,0.06,0.48,3.88,3.94,3.88,4.36,5,68.07020914,99.45314418,596.0956543,1759.691555
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,N,INkr\i:st,0.11,0.84,4.36,4.47,4.36,5.2,1,77.34481244,128.4074786,1009.498167,2061.758067
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,N,INkr\i:st,0.11,0.84,4.36,4.47,4.36,5.2,2,77.34481244,128.4074786,425.6070752,1899.221189
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,N,INkr\i:st,0.11,0.84,4.36,4.47,4.36,5.2,3,77.34481244,128.4074786,481.732591,2040.300234
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,N,INkr\i:st,0.11,0.84,4.36,4.47,4.36,5.2,4,77.34481244,128.4074786,507.2884651,2076.462669
4130,Male,ChristianBrothersStMarysCathedral,Phrase,KIT,n,N,INkr\i:st,0.11,0.84,4.36,4.47,4.36,5.2,5,77.34481244,128.4074786,505.219468,1881.683309
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.1,0.84,4.78,4.88,4.36,5.2,1,74.67939323,124.6304759,400.8510049,1833.370083
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.1,0.84,4.78,4.88,4.36,5.2,2,74.67939323,124.6304759,396.8187488,2060.664269
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.1,0.84,4.78,4.88,4.36,5.2,3,74.67939323,124.6304759,342.8133259,2205.980295
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.1,0.84,4.78,4.88,4.36,5.2,4,74.67939323,124.6304759,340.664227,2229.75762
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,r,s,INkr\i:st,0.1,0.84,4.78,4.88,4.36,5.2,5,74.67939323,124.6304759,360.4635431,2060.100102
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,t,s,INkr\i:st,0.22,0.84,4.98,5.2,4.36,5.2,1,62.41405223,112.0768588,395.8048983,1990.312546
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,t,s,INkr\i:st,0.22,0.84,4.98,5.2,4.36,5.2,2,62.41405223,112.0768588,389.2532635,1978.491306
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,t,s,INkr\i:st,0.22,0.84,4.98,5.2,4.36,5.2,3,62.41405223,112.0768588,410.7516909,1951.925731
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,t,s,INkr\i:st,0.22,0.84,4.98,5.2,4.36,5.2,4,62.41405223,112.0768588,1191.29121,2587.906944
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,t,s,INkr\i:st,0.22,0.84,4.98,5.2,4.36,5.2,5,62.41405223,112.0768588,438.2754242,1881.151869
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.32,0.41,5.26,5.58,5.2,5.61,1,75.1830028,112.1599922,424.1177529,1725.291803
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.32,0.41,5.26,5.58,5.2,5.61,2,75.1830028,112.1599922,396.8622702,2033.838928
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.32,0.41,5.26,5.58,5.2,5.61,3,75.1830028,112.1599922,351.4636204,2293.416258
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.32,0.41,5.26,5.58,5.2,5.61,4,75.1830028,112.1599922,337.442741,2147.647106
4130,Male,ChristianBrothersStMarysCathedral,Phrase,FLEECE,p,d,spi:d,0.32,0.41,5.26,5.58,5.2,5.61,5,75.1830028,112.1599922,371.8306108,923.2224103
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.03,0.85,5.61,5.64,5.61,6.46,1,62.14528405,115.4550389,328.0239713,1666.390205
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.03,0.85,5.61,5.64,5.61,6.46,2,62.14528405,115.4550389,269.6435291,1912.590196
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.03,0.85,5.61,5.64,5.61,6.46,3,62.14528405,115.4550389,352.9562783,1986.664509
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.03,0.85,5.61,5.64,5.61,6.46,4,62.14528405,115.4550389,436.4907777,1780.719321
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,n,{nd,0.03,0.85,5.61,5.64,5.61,6.46,5,62.14528405,115.4550389,401.1099919,2236.861437
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,s,{nd,0.2,0.85,6.26,6.46,5.61,6.46,1,68.18170288,102.8035495,622.5951856,1737.775568
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,s,{nd,0.2,0.85,6.26,6.46,5.61,6.46,2,68.18170288,102.8035495,496.2800233,1856.831416
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,s,{nd,0.2,0.85,6.26,6.46,5.61,6.46,3,68.18170288,102.8035495,278.4376621,1693.31855
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,s,{nd,0.2,0.85,6.26,6.46,5.61,6.46,4,68.18170288,102.8035495,327.9122634,1861.145008
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,d,s,{nd,0.2,0.85,6.26,6.46,5.61,6.46,5,68.18170288,102.8035495,1737.396623,3012.040896
4130,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.15,0.37,6.5,6.65,6.46,6.83,1,75.65114943,118.8558961,411.0398686,1890.789862
4130,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.15,0.37,6.5,6.65,6.46,6.83,2,75.65114943,118.8558961,486.4817034,1801.242022
4130,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.15,0.37,6.5,6.65,6.46,6.83,3,75.65114943,118.8558961,495.2375097,1802.447839
4130,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.15,0.37,6.5,6.65,6.46,6.83,4,75.65114943,118.8558961,466.6799398,1776.037417
4130,Male,ChristianBrothersStMarysCathedral,Phrase,NURSE,s,k,s3:k@ld,0.15,0.37,6.5,6.65,6.46,6.83,5,75.65114943,118.8558961,449.2030584,1795.500967
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.37,6.68,6.71,6.46,6.83,1,71.5507591,116.0650002,466.9700936,1599.48713
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.37,6.68,6.71,6.46,6.83,2,71.5507591,116.0650002,462.473524,1586.631826
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.37,6.68,6.71,6.46,6.83,3,71.5507591,116.0650002,458.2236905,1234.69084
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.37,6.68,6.71,6.46,6.83,4,71.5507591,116.0650002,450.4207257,1193.253548
4130,Male,ChristianBrothersStMarysCathedral,Phrase,SCHWA,k,l,s3:k@ld,0.03,0.37,6.68,6.71,6.46,6.83,5,71.5507591,116.0650002,452.8875788,1163.928776
